equity,cash,position_value,w,invested_pct,cash_pct
2034639.039847543,201643.0764617877,1832995.9633857552,0.9984405517578125,0.9008949142758526,0.0991050857241474
2046227.3744070954,201643.0764617877,1844584.2979453076,0.9984405517578125,0.901456172963078,0.09854382703692194
2036956.6561423768,201643.0764617877,1835313.579680589,0.9984405517578125,0.9010076744373821,0.09899232556261792
2009723.8519844557,201643.0764617877,1808080.775522668,0.9984405517578125,0.8996662769053171,0.10033372309468283
1956995.1096250718,201643.0764617877,1755352.033163284,0.9984405517578125,0.8969629124416058,0.10303708755839416
1962789.633324654,201643.0764617877,1761146.5568628663,0.9984405517578125,0.8972670972791738,0.10273290272082615
1970322.656237061,201643.0764617877,1768679.579775273,0.9984405517578125,0.897659870162135,0.10234012983786493
1991762.432296139,201643.0764617877,1790119.3558343512,0.9984405517578125,0.8987614821967849,0.10123851780321512
1963369.734523592,201643.0764617877,1761726.6580618042,0.9984405517578125,0.8972974509507166,0.10270254904928339
1993501.3781519001,201643.0764617877,1791858.3016901123,0.9984405517578125,0.8988497932974977,0.1011502067025022
1995819.2101877918,201643.0764617877,1794176.133726004,0.9984405517578125,0.8989672634512749,0.10103273654872506
1979594.8574469034,201643.0764617877,1777951.7809851156,0.9984405517578125,0.8981392198998495,0.10186078010015046
1989445.420266819,201643.0764617877,1787802.3438050312,0.9984405517578125,0.8986435745320703,0.1013564254679296
1966847.0369929378,201643.0764617877,1765203.96053115,0.9984405517578125,0.8974790247186305,0.10252097528136944
1979015.5815815784,201643.0764617877,1777372.5051197906,0.9984405517578125,0.89810940432281,0.10189059567719004
1980174.511037922,201643.0764617877,1778531.4345761342,0.9984405517578125,0.8981690374571607,0.10183096254283927
1996978.6412291587,201643.0764617877,1795335.564767371,0.9984405517578125,0.8990259223114802,0.10097407768851976
1998137.5543946193,201643.0764617877,1796494.4779328315,0.9984405517578125,0.8990844869422014,0.10091551305779847
1944828.7022756797,201643.0764617877,1743185.6258138919,0.9984405517578125,0.8963183357866729,0.1036816642133271
1988288.7725495445,201643.0764617877,1786645.6960877567,0.9984405517578125,0.8985846124337237,0.10141538756627624
2012625.6959932717,201643.0764617877,1810982.6195314839,0.9984405517578125,0.8998109400753364,0.10018905992466362
2027111.6179418478,201643.0764617877,1825468.54148006,0.9984405517578125,0.9005269001089745,0.09947309989102548
2071148.2319003306,201643.0764617877,1869505.1554385428,0.9984405517578125,0.9026418904470322,0.09735810955296768
2098380.627583293,201643.0764617877,1896737.551121505,0.9984405517578125,0.9039053859861352,0.09609461401386471
2106492.1841681767,201643.0764617877,1904849.107706389,0.9984405517578125,0.9042754214911014,0.0957245785088985
2117500.848485607,201643.0764617877,1915857.7720238194,0.9984405517578125,0.9047730835121041,0.09522691648789594
2124453.4814256877,201643.0764617877,1922810.4049638999,0.9984405517578125,0.9050847296847054,0.09491527031529454
2129667.984731717,201643.0764617877,1928024.9082699292,0.9984405517578125,0.9053171302252592,0.09468286977474073
2098960.3733555963,201643.0764617877,1897317.2968938085,0.9984405517578125,0.9039319279099004,0.09606807209009956
2098960.3733555963,201643.0764617877,1897317.2968938085,0.9984405517578125,0.9039319279099004,0.09606807209009956
2150527.096500649,201643.0764617877,1948884.0200388613,0.9984405517578125,0.9062355099873409,0.09376449001265902
2148209.533061757,201643.0764617877,1946566.4565999694,0.9984405517578125,0.9061343535821694,0.09386564641783052
2156320.7977504665,201643.0764617877,1954677.7212886787,0.9984405517578125,0.9064874407035598,0.09351255929644019
2211940.761135418,201643.0764617877,2010297.6846736302,0.9984405517578125,0.9088388441477602,0.09116115585223977
2233956.214885672,201643.0764617877,2032313.1384238843,0.9984405517578125,0.9097372297996864,0.09026277020031356
2261764.6763753216,201643.0764617877,2060121.5999135338,0.9984405517578125,0.9108470131450904,0.08915298685490951
2304635.3693680624,201643.0764617877,2102992.2929062746,0.9984405517578125,0.9125054318171473,0.08749456818285264
2288414.3838738827,201643.0764617877,2086771.307412095,0.9984405517578125,0.9118852433882881,0.08811475661171185
2264662.1924637933,201643.0764617877,2063019.1160020055,0.9984405517578125,0.9109610796997435,0.08903892030025644
2262345.034631706,201643.0764617877,2060701.958169918,0.9984405517578125,0.9108698835168554,0.08913011648314459
2297684.123826034,201643.0764617877,2096041.047364246,0.9984405517578125,0.9122407321481519,0.08775926785184805
2269297.643151254,201643.0764617877,2067654.5666894661,0.9984405517578125,0.9111429577912148,0.08885704220878518
2233264.1937728305,874540.8286040135,1358723.3651688169,0.7,0.6084024312741152,0.39159756872588475
2239911.832988539,1540214.130043849,699697.7029446897,0.4,0.31237734121487176,0.6876226587851282
2235874.44535345,1762765.722007641,473108.7233458087,0.30000000000000004,0.21159896716428506,0.7884010328357149
2218524.2593752197,1873840.9460222994,344683.31335292035,0.25,0.15536603302683288,0.8446339669731671
2188617.03860601,1928947.5911213048,259669.44748470513,0.225,0.11864544728670107,0.881354552713299
2187386.6309818104,1956129.4760825408,231257.15489926958,0.21250000000000002,0.10572303571018425,0.8942769642898157
2182236.648612206,1956129.4760825408,226107.17252966505,0.21250000000000002,0.10361258146473619,0.8963874185352638
2159456.6556410966,1956129.4760825408,203327.17955855583,0.21250000000000002,0.09415663844301257,0.9058433615569874
2171139.889681463,1979596.733573177,191543.15610828623,0.2015625,0.0882223927710104,0.9117776072289896
2184011.077446578,1979596.733573177,204414.34387340117,0.2015625,0.09359583657075166,0.9064041634292483
2191809.1535647092,1979596.733573177,212212.41999153234,0.2015625,0.09682066508682785,0.9031793349131721
2193173.4654591233,1979596.733573177,213576.73188594636,0.2015625,0.09738250769928761,0.9026174923007124
2207525.307328957,1979596.733573177,227928.57375578023,0.2015625,0.10325071834921219,0.8967492816507878
2208852.0963656013,1979596.733573177,229255.3627924244,0.2015625,0.1037893678665205,0.8962106321334795
2193329.4891769057,1979596.733573177,213732.75560372882,0.2015625,0.09744671589854777,0.9025532841014522
2189491.6917396234,1979596.733573177,209894.95816644654,0.2015625,0.09586469725294004,0.90413530274706
2193855.000119081,1979596.733573177,214258.26654590433,0.2015625,0.09766291142043322,0.9023370885795667
2196947.300108323,1979596.733573177,217350.56653514598,0.2015625,0.09893299057488965,0.9010670094251103
2198177.342978455,1979596.733573177,218580.60940527823,0.2015625,0.09943720423808435,0.9005627957619157
2200632.0345551884,1979596.733573177,221035.30098201148,0.2015625,0.1004417356065114,0.8995582643934886
2223388.6208675206,1322563.4983652597,900825.1225022608,0.5000007629394532,0.4051586457030518,0.5948413542969482
2249021.207401778,655263.3687990879,1593757.83860269,0.8000001907348633,0.7086450911878716,0.2913549088121284
2270458.4413589793,430265.42942831473,1840193.0119306645,0.9000000953674316,0.8104940299322193,0.1895059700677807
2289141.354132228,316694.14138276654,1972447.2127494616,0.9500000476837158,0.8616537415607437,0.13834625843925638
2258837.8760591503,259441.2255461929,1999396.6505129575,0.9750000238418579,0.8851439369350299,0.11485606306497011
2267674.9400427705,231193.72248723393,2036481.2175555364,0.987500011920929,0.8980481203876277,0.10195187961237222
2248797.579041776,231193.72248723393,2017603.8565545417,0.987500011920929,0.8971922930538965,0.10280770694610351
2238768.013737312,231193.72248723393,2007574.291250078,0.987500011920929,0.8967317198259911,0.1032682801740088
2265602.0901508075,206696.76495288443,2058905.325197923,0.9984375014901161,0.9087674018966296,0.09123259810337034
2279919.039641152,206696.76495288443,2073222.2746882676,0.9984375014901161,0.9093403049147668,0.09065969508523315
2127207.3985661496,206696.76495288443,1920510.6336132651,0.9984375014901161,0.9028318700413467,0.0971681299586533
2152861.06858238,206696.76495288443,1946164.3036294957,0.9984375014901161,0.9039897334903313,0.09601026650966868
2261439.5983787267,206696.76495288443,2054742.8334258422,0.9984375014901161,0.9085994757051792,0.09140052429482072
2216102.612456293,206696.76495288443,2009405.8475034083,0.9984375014901161,0.906729605483482,0.0932703945165179
2190450.5269301846,206696.76495288443,1983753.7619773,0.9984375014901161,0.905637327841154,0.09436267215884599
2204768.322384018,206696.76495288443,1998071.5574311335,0.9984375014901161,0.9062501203167763,0.0937498796832236
2223261.6785834245,206696.76495288443,2016564.91363054,0.9984375014901161,0.9070299430139129,0.09297005698608701
2157043.8362586093,206696.76495288443,1950347.0713057248,0.9984375014901161,0.9041759089553786,0.09582409104462142
2195821.9828909314,206696.76495288443,1989125.217938047,0.9984375014901161,0.9058681593665641,0.09413184063343592
2198208.313442401,206696.76495288443,1991511.5484895166,0.9984375014901161,0.9059703469917295,0.09402965300827047
2229826.3430288862,206696.76495288443,2023129.5780760017,0.9984375014901161,0.9073036491836769,0.09269635081632309
2245336.893506194,206696.76495288443,2038640.1285533095,0.9984375014901161,0.9079439857997798,0.09205601420022017
2225650.69092531,206696.76495288443,2018953.9259724254,0.9984375014901161,0.9071297370267251,0.09287026297327487
2216702.2517837617,206696.76495288443,2010005.4868308771,0.9984375014901161,0.9067548360242981,0.09324516397570187
2216702.2517837617,206696.76495288443,2010005.4868308771,0.9984375014901161,0.9067548360242981,0.09324516397570187
2174346.5244144807,206696.76495288443,1967649.7594615961,0.9984375014901161,0.9049384435130252,0.09506155648697477
2194630.2023878843,206696.76495288443,1987933.4374349997,0.9984375014901161,0.9058170416464758,0.09418295835352418
2180909.12274451,206696.76495288443,1974212.3577916254,0.9984375014901161,0.9052244943187856,0.09477550568121432
2127217.215003563,206696.76495288443,1920520.4500506786,0.9984375014901161,0.9028323184416602,0.09716768155833969
2103949.8784507914,206696.76495288443,1897253.1134979068,0.9984375014901161,0.9017577523733207,0.09824224762667928
2055624.6439096867,206696.76495288443,1848927.8789568022,0.9984375014901161,0.8994481966514283,0.10055180334857165
2075313.3677686437,206696.76495288443,1868616.6028157591,0.9984375014901161,0.9004021425568501,0.09959785744314978
2056221.458802751,206696.76495288443,1849524.6938498665,0.9984375014901161,0.8994773816468022,0.10052261835319773
2071137.2436395807,206696.76495288443,1864440.4786866962,0.9984375014901161,0.9002013190638882,0.09979868093611174
2101565.001633773,206696.76495288443,1894868.2366808886,0.9984375014901161,0.9016462660958872,0.09835373390411277
2057415.9038964922,206696.76495288443,1850719.1389436077,0.9984375014901161,0.8995357406533961,0.10046425934660379
2031760.7446532024,206696.76495288443,1825063.9797003178,0.9984375014901161,0.8982671726989364,0.1017328273010635
2076508.9679219648,206696.76495288443,1869812.2029690803,0.9984375014901161,0.9004594884269952,0.09954051157300473
2072929.1488502915,206696.76495288443,1866232.383897407,0.9984375014901161,0.9002875881852862,0.0997124118147138
2100374.0473841545,206696.76495288443,1893677.28243127,0.9984375014901161,0.9015904975543244,0.09840950244567556
2120658.8736288417,206696.76495288443,1913962.1086759572,0.9984375014901161,0.9025318180480447,0.09746818195195525
2147505.8417775463,206696.76495288443,1940809.0768246618,0.9984375014901161,0.903750313069325,0.09624968693067497
2186880.882656452,206696.76495288443,1980184.1177035673,0.9984375014901161,0.9054832997114112,0.09451670028858883
2204778.3104180116,206696.76495288443,1998081.545465127,0.9984375014901161,0.90625054502024,0.09374945497975988
2166001.3463059557,206696.76495288443,1959304.5813530711,0.9984375014901161,0.9045721899917565,0.09542781000824353
2195234.062067927,206696.76495288443,1988537.2971150423,0.9984375014901161,0.905842949267025,0.09415705073297494
2165405.484060516,206696.76495288443,1958708.7191076316,0.9984375014901161,0.9045459307855397,0.09545406921446031
2173160.9176744856,206696.76495288443,1966464.152721601,0.9984375014901161,0.9048865809835784,0.09511341901642151
2213131.9689779906,206696.76495288443,2006435.204025106,0.9984375014901161,0.9066044104688724,0.09339558953112752
2208956.0375906243,206696.76495288443,2002259.2726377398,0.9984375014901161,0.9064278503349777,0.09357214966502227
2180917.363120407,206696.76495288443,1974220.5981675223,0.9984375014901161,0.9052248524184577,0.09477514758154221
2188076.23534308,206696.76495288443,1981379.4703901955,0.9984375014901161,0.90553493447157,0.09446506552842998
2213132.5011957944,206696.76495288443,2006435.73624291,0.9984375014901161,0.9066044329288,0.0933955670712
2214922.121486124,206696.76495288443,2008225.3565332396,0.9984375014901161,0.9066798949959471,0.09332010500405277
2168986.695690243,206696.76495288443,1962289.9307373585,0.9984375014901161,0.9047035348978446,0.09529646510215532
2161231.0479089133,206696.76495288443,1954534.2829560288,0.9984375014901161,0.9043615604389578,0.09563843956104216
2161827.7620931133,206696.76495288443,1955130.9971402287,0.9984375014901161,0.904387958847953,0.09561204115204701
2214327.4362157076,206696.76495288443,2007630.671262823,0.9984375014901161,0.9066548327170033,0.0933451672829967
2265035.314704886,206696.76495288443,2058338.5497520017,0.9984375014901161,0.908744572938451,0.091255427061549
2257876.857052503,206696.76495288443,2051180.0920996186,0.9984375014901161,0.9084552533025595,0.09154474669744048
2311565.8971714773,206696.76495288443,2104869.132218593,0.9984375014901161,0.9105814957705481,0.08941850422945186
2291284.047421017,206696.76495288443,2084587.2824681327,0.9984375014901161,0.9097899864551781,0.09021001354482196
2276370.722710881,206696.76495288443,2069673.9577579964,0.9984375014901161,0.9091989881565803,0.09080101184341964
2248333.5395446266,206696.76495288443,2041636.774591742,0.9984375014901161,0.9080666808027298,0.09193331919727019
2266826.467035133,206696.76495288443,2060129.7020822484,0.9984375014901161,0.9088166791950197,0.09118332080498022
2249526.8892073072,206696.76495288443,2042830.1242544227,0.9984375014901161,0.9081154504333484,0.09188454956665161
2210751.0280548027,206696.76495288443,2004054.2631019182,0.9984375014901161,0.9065038250215118,0.09349617497848817
2193450.539585285,206696.76495288443,1986753.7746324004,0.9984375014901161,0.9057663889736194,0.09423361102638063
2166604.6619005436,206696.76495288443,1959907.896947659,0.9984375014901161,0.9045987629457188,0.09540123705428115
2196433.9427262433,206696.76495288443,1989737.1777733588,0.9984375014901161,0.9058943859261573,0.09410561407384264
2164815.6498648017,206696.76495288443,1958118.8849119172,0.9984375014901161,0.9045199229940003,0.09548007700599964
2163622.4494081493,206696.76495288443,1956925.6844552648,0.9984375014901161,0.9044672673786383,0.09553273262136171
2145724.8822714877,206696.76495288443,1939028.1173186032,0.9984375014901161,0.9036704254768798,0.09632957452312013
2155867.113505298,206696.76495288443,1949170.3485524133,0.9984375014901161,0.9041236059226261,0.09587639407737387
2126634.079669293,206696.76495288443,1919937.3147164085,0.9984375014901161,0.9028056745027676,0.09719432549723235
2139162.6947220447,206696.76495288443,1932465.9297691602,0.9984375014901161,0.9033749207281581,0.09662507927184187
2192856.5922233714,206696.76495288443,1986159.8272704869,0.9984375014901161,0.905740865277783,0.094259134722217
2182118.2242059275,206696.76495288443,1975421.459253043,0.9984375014901161,0.9052770089814444,0.09472299101855554
2170783.294039461,206696.76495288443,1964086.5290865763,0.9984375014901161,0.9047824048027121,0.09521759519728784
2173766.170818118,206696.76495288443,1967069.4058652334,0.9984375014901161,0.904913063912899,0.09508693608710089
2150499.463297998,206696.76495288443,1943802.6983451135,0.9984375014901161,0.903884298284876,0.0961157017151239
2182715.3273989772,206696.76495288443,1976018.5624460927,0.9984375014901161,0.9053029213849917,0.09469707861500826
2228651.9761508233,206696.76495288443,2021955.2111979388,0.9984375014901161,0.9072548037267455,0.09274519627325442
2183313.4967970992,206696.76495288443,1976616.7318442147,0.9984375014901161,0.9053288658472057,0.09467113415279423
2186892.829009994,206696.76495288443,1980196.0640571094,0.9984375014901161,0.9054838160283986,0.0945161839716014
2257289.0648620077,206696.76495288443,2050592.2999091232,0.9984375014901161,0.9084314152890648,0.0915685847109352
2270413.215711363,206696.76495288443,2063716.4507584786,0.9984375014901161,0.9089607285922521,0.09103927140774788
2246551.380491874,206696.76495288443,2039854.6155389897,0.9984375014901161,0.9079937513347106,0.09200624866528935
2261465.218512714,206696.76495288443,2054768.4535598294,0.9984375014901161,0.9086005111814978,0.0913994888185022
2273396.2113097063,206696.76495288443,2066699.4463568218,0.9984375014901161,0.9090801841207405,0.09091981587925942
2302626.892213425,206696.76495288443,2095930.1272605406,0.9984375014901161,0.9102343650845687,0.08976563491543127
2316347.069029349,206696.76495288443,2109650.3040764644,0.9984375014901161,0.9107660645002135,0.0892339354997865
2330067.1186677134,206696.76495288443,2123370.353714829,0.9984375014901161,0.9112914974436146,0.0887085025563854
2346173.1748437523,206696.76495288443,2139476.409890868,0.9984375014901161,0.9119004653325943,0.0880995346674057
2358699.896998441,206696.76495288443,2152003.1320455563,0.9984375014901161,0.9123683495234319,0.08763165047656805
2373612.602540678,206696.76495288443,2166915.8375877934,0.9984375014901161,0.9129189132499382,0.08708108675006168
2398665.8198523517,206696.76495288443,2191969.054899467,0.9984375014901161,0.9138284444451676,0.08617155555483236
2379578.0746321757,206696.76495288443,2172881.309679291,0.9984375014901161,0.9131372207718653,0.08686277922813467
2414771.3617897835,206696.76495288443,2208074.596836899,0.9984375014901161,0.9144031736405533,0.08559682635944657
2429087.1376786004,206696.76495288443,2222390.372725716,0.9984375014901161,0.9149076368044919,0.08509236319550802
2386737.042060803,206696.76495288443,2180040.2771079186,0.9984375014901161,0.913397763846488,0.08660223615351202
2396877.3912366265,206696.76495288443,2190180.626283742,0.9984375014901161,0.913764147591111,0.08623585240888892
2396877.3912366265,206696.76495288443,2190180.626283742,0.9984375014901161,0.913764147591111,0.08623585240888892
2410000.3233297328,206696.76495288443,2203303.558376848,0.9984375014901161,0.914233718994981,0.08576628100501897
2418947.742156452,206696.76495288443,2212250.9772035675,0.9984375014901161,0.9145509589353022,0.0854490410646977
2397474.24330666,206696.76495288443,2190777.4783537756,0.9984375014901161,0.9137856160373999,0.08621438396260006
2367052.9510145495,206696.76495288443,2160356.186061665,0.9984375014901161,0.9126775914056795,0.08732240859432043
2328280.2348504034,206696.76495288443,2121583.469897519,0.9984375014901161,0.9112234163830518,0.08877658361694811
2328280.2348504034,206696.76495288443,2121583.469897519,0.9984375014901161,0.9112234163830518,0.08877658361694811
2265645.3507533493,206696.76495288443,2058948.5858004647,0.9984375014901161,0.9087691439067656,0.09123085609323442
2308000.3451336976,206696.76495288443,2101303.580180813,0.9984375014901161,0.9104433561335057,0.08955664386649427
2294876.620035825,206696.76495288443,2088179.8550829403,0.9984375014901161,0.9099312080012136,0.0900687919987863
2306210.7028809227,206696.76495288443,2099513.937928038,0.9984375014901161,0.9103738592945222,0.0896261407054778
2336037.2228694917,206696.76495288443,2129340.457916607,0.9984375014901161,0.9115182057334742,0.0884817942665257
2343195.608475586,206696.76495288443,2136498.8435227014,0.9984375014901161,0.9117885147081872,0.08821148529181277
2347967.6151783178,206696.76495288443,2141270.8502254332,0.9984375014901161,0.9119677956302703,0.08803220436972967
2371231.6142984466,206696.76495288443,2164534.849345562,0.9984375014901161,0.9128314738608789,0.08716852613912109
2407618.4296609634,206696.76495288443,2200921.664708079,0.9984375014901161,0.9141488691038175,0.08585113089618238
2428495.7324705753,206696.76495288443,2221798.9675176907,0.9984375014901161,0.9148869144840514,0.08511308551594865
2486950.9843313727,206696.76495288443,2280254.219378488,0.9984375014901161,0.9168874793853423,0.08311252061465768
2440426.910573981,206696.76495288443,2233730.1456210962,0.9984375014901161,0.9153030299504974,0.08469697004950252
2451760.1438179985,206696.76495288443,2245063.378865114,0.9984375014901161,0.9156945407265629,0.08430545927343705
2429690.442698008,206696.76495288443,2222993.6777451234,0.9984375014901161,0.9149287656894425,0.0850712343105575
2436251.786162789,206696.76495288443,2229555.0212099045,0.9984375014901161,0.9151578805906422,0.08484211940935775
2421339.787516457,206696.76495288443,2214643.0225635725,0.9984375014901161,0.9146353741765044,0.0853646258234955
2387340.121123253,206696.76495288443,2180643.3561703684,0.9984375014901161,0.9134196409116465,0.08658035908835345
2399270.1464140587,206696.76495288443,2192573.381461174,0.9984375014901161,0.913850149279016,0.08614985072098394
2358112.1183538414,206696.76495288443,2151415.353400957,0.9984375014901161,0.9123465066210779,0.08765349337892211
2368849.328090609,206696.76495288443,2162152.5631377245,0.9984375014901161,0.9127438108866591,0.08725618911334078
2366463.247840959,206696.76495288443,2159766.4828880746,0.9984375014901161,0.9126558313798179,0.08734416862018206
2361924.23449778,908399.1306635467,1453525.1038342332,0.7,0.6153987001802785,0.38460129981972146
2377644.1994378176,1612422.3748963454,765221.8245414721,0.4,0.3218403429421463,0.6781596570578536
2360778.361652807,1848658.6829131485,512119.6787396583,0.30000000000000004,0.21692831782019456,0.7830716821798054
2364790.1748339734,1965938.964869272,398851.20996470144,0.25,0.16866240997161783,0.8313375900283821
2372409.356821514,2024678.7565787798,347730.6002427344,0.225,0.14657276546431003,0.8534272345356899
2370600.9794661733,2054143.280102345,316457.6993638284,0.21250000000000002,0.13349260466225332,0.8665073953377467
2372472.2462126645,2054143.280102345,318328.9661103196,0.21250000000000002,0.13417605479621073,0.8658239452037892
2374960.0443408927,2054143.280102345,320816.76423854777,0.21250000000000002,0.1350830153976683,0.8649169846023317
2373265.1830173344,2079952.4570288316,293312.72598850285,0.2015625,0.12359037164805552,0.8764096283519445
2379745.4826387493,2079952.4570288316,299793.0256099177,0.2015625,0.12597692811984926,0.8740230718801507
2376015.387096693,2079952.4570288316,296062.9300678612,0.2015625,0.12460480335088539,0.8753951966491146
2378126.656350493,2079952.4570288316,298174.1993216614,0.2015625,0.12538196757747283,0.8746180324225272
2367022.714573692,2079952.4570288316,287070.2575448605,0.2015625,0.12127904636376195,0.878720953636238
2361901.535457189,2079952.4570288316,281949.0784283576,0.2015625,0.11937376482283425,0.8806262351771658
2350249.019091097,2079952.4570288316,270296.5620622656,0.2015625,0.11500762679471145,0.8849923732052886
2334319.419264581,2079952.4570288316,254366.96223574947,0.2015625,0.10896836145752789,0.8910316385424721
2336586.340266594,2079952.4570288316,256633.8832377626,0.2015625,0.10983282698146811,0.8901671730185319
2305974.6329871276,2079952.4570288316,226022.17595829605,0.2015625,0.0980158986681957,0.9019841013318043
2260686.6438434916,2079952.4570288316,180734.18681465997,0.2015625,0.07994658937223867,0.9200534106277614
2281542.7466268134,2079952.4570288316,201590.28959798184,0.2015625,0.08835700750995198,0.911642992490048
2280709.8749623853,2079952.4570288316,200757.4179335537,0.2015625,0.08802409290960986,0.9119759070903901
2298503.1193532627,2079952.4570288316,218550.66232443112,0.2015625,0.09508390938617714,0.9049160906138228
2287038.853259784,2079952.4570288316,207086.39623095258,0.2015625,0.09054782603967843,0.9094521739603215
2274654.260860508,2079952.4570288316,194701.80383167625,0.2015625,0.08559621881086228,0.9144037811891377
2276482.5903830146,2079952.4570288316,196530.13335418305,0.2015625,0.08633061117375695,0.913669388826243
2275641.409758147,2079952.4570288316,195688.95272931526,0.2015625,0.08599287738840757,0.9140071226115924
2270025.4762074724,2079952.4570288316,190073.0191786408,0.2015625,0.08373166784726815,0.9162683321527318
2239966.268536731,2079952.4570288316,160013.81150789955,0.2015625,0.07143581301000097,0.928564186989999
2249699.947214455,2079952.4570288316,169747.4901856233,0.2015625,0.07545339119370213,0.9245466088062979
2247197.10918656,2079952.4570288316,167244.65215772833,0.2015625,0.07442366825501459,0.9255763317449854
2246309.848367687,2079952.4570288316,166357.39133885526,0.2015625,0.0740580786126817,0.9259419213873183
2272844.0916554295,1409283.1072377032,863560.9844177263,0.500000000372529,0.3799473037276175,0.6200526962723826
2314959.973864139,727138.7290482299,1587821.2448159093,0.8000000000931322,0.6858957661222594,0.3141042338777406
2359743.900134635,495543.8829787767,1864200.0171558585,0.9000000000465661,0.7900009899589089,0.2099990100410911
2332288.077387584,377506.30749474245,1954781.7698928416,0.9500000000232831,0.8381390741757809,0.16186092582421915
2359702.882003315,319174.2084119898,2040528.673591325,0.9750000000116416,0.8647396624184225,0.13526033758157754
2338318.8343054154,289665.32748655695,2048653.5068188584,0.9875000000058207,0.8761223990343471,0.12387760096565292
2422389.3908989634,289665.32748655695,2132724.0634124065,0.9875000000058207,0.8804216495602053,0.11957835043979465
2365417.5008991566,289665.32748655695,2075752.1734125996,0.9875000000058207,0.8775415640678875,0.12245843593211247
2313547.888809887,263782.52634360275,2049765.3624662845,0.9984375000007276,0.8859835460422238,0.11401645395777615
2235757.8216019087,263782.52634360275,1971975.295258306,0.9984375000007276,0.8820165029526302,0.11798349704736981
2317874.1296704365,263782.52634360275,2054091.6033268338,0.9984375000007276,0.8861963542510791,0.11380364574892092
2333720.05308199,263782.52634360275,2069937.5267383875,0.9984375000007276,0.8869690792624237,0.11303092073757628
2355328.375444966,263782.52634360275,2091545.8491013632,0.9984375000007276,0.8880060508362155,0.11199394916378454
2327958.428231648,263782.52634360275,2064175.9018880455,0.9984375000007276,0.8866893312420635,0.11331066875793648
2304909.714319556,263782.52634360275,2041127.1879759533,0.9984375000007276,0.8855562433943426,0.11444375660565746
2250888.3941801363,263782.52634360275,1987105.8678365336,0.9984375000007276,0.8828095933029666,0.11719040669703347
2304191.415556395,263782.52634360275,2040408.8892127923,0.9984375000007276,0.8855205671878146,0.11447943281218542
2279701.706177445,263782.52634360275,2015919.1798338424,0.9984375000007276,0.8842907711878202,0.11570922881217982
2278261.0784929586,263782.52634360275,2014478.5521493559,0.9984375000007276,0.8842176040166162,0.11578239598338379
2281862.513882236,263782.52634360275,2018079.9875386334,0.9984375000007276,0.884400341940489,0.11559965805951103
2305632.2859451855,263782.52634360275,2041849.7596015828,0.9984375000007276,0.8855921093959412,0.11440789060405877
2400709.8402437605,263782.52634360275,2136927.313900158,0.9984375000007276,0.8901231119555794,0.10987688804442068
2371180.0100136064,263782.52634360275,2107397.4836700037,0.9984375000007276,0.888754744376371,0.11124525562362897
2412954.87778122,263782.52634360275,2149172.351437617,0.9984375000007276,0.89068070490147,0.10931929509853008
2451127.2211876297,263782.52634360275,2187344.694844027,0.9984375000007276,0.8923831761715764,0.10761682382842365
2340934.1080203094,263782.52634360275,2077151.5816767067,0.9984375000007276,0.8873174065686628,0.1126825934313373
2325808.5027106004,263782.52634360275,2062025.9763669977,0.9984375000007276,0.8865845893863665,0.11341541061363344
2280430.9501935695,263782.52634360275,2016648.4238499668,0.9984375000007276,0.884327773081131,0.11567222691886905
2236492.61717422,263782.52634360275,1972710.0908306171,0.9984375000007276,0.8820552662155047,0.11794473378449541
2237933.2940817885,263782.52634360275,1974150.7677381858,0.9984375000007276,0.8821311935252157,0.11786880647478425
2299160.6270655715,263782.52634360275,2035378.1007219688,0.9984375000007276,0.8852700749837259,0.11472992501627409
2321489.616515123,263782.52634360275,2057707.0901715201,0.9984375000007276,0.8863735919958252,0.11362640800417484
2303482.6069827285,263782.52634360275,2039700.0806391258,0.9984375000007276,0.8854853405256988,0.1145146594743012
2284755.0714771473,263782.52634360275,2020972.5451335446,0.9984375000007276,0.8845466940256922,0.11545330597430788
2289797.138523893,263782.52634360275,2026014.6121802903,0.9984375000007276,0.8848009188649573,0.11519908113504278
2290517.450960689,263782.52634360275,2026734.9246170865,0.9984375000007276,0.8848371461946439,0.1151628538053561
2266027.3897042954,263782.52634360275,2002244.8633606927,0.9984375000007276,0.8835925251644796,0.1164074748355204
2237215.106033808,263782.52634360275,1973432.5796902054,0.9984375000007276,0.8820933554256019,0.11790664457439817
2237215.106033808,263782.52634360275,1973432.5796902054,0.9984375000007276,0.8820933554256019,0.11790664457439817
2200478.6524336804,263782.52634360275,1936696.1260900777,0.9984375000007276,0.8801249327950239,0.11987506720497614
2201199.0100372233,263782.52634360275,1937416.4836936207,0.9984375000007276,0.8801641627400414,0.11983583725995864
2230732.969686152,263782.52634360275,1966950.4433425493,0.9984375000007276,0.8817507384665969,0.1182492615334031
2250902.142183856,263782.52634360275,1987119.6158402534,0.9984375000007276,0.882810309075597,0.11718969092440301
2289799.119729282,263782.52634360275,2026016.5933856792,0.9984375000007276,0.8848010185387838,0.11519898146121621
2170229.899477104,263782.52634360275,1906447.3731335015,0.9984375000007276,0.8784541092134255,0.12154589078657455
2129169.4764862624,263782.52634360275,1865386.9501426597,0.9984375000007276,0.8761101315528348,0.12388986844716525
2190401.840048895,263782.52634360275,1926619.3137052925,0.9984375000007276,0.8795734547329843,0.1204265452670157
