2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2642, 首末=2014-10-23 00:00:00~2025-08-21 00:00:00
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:21 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-22 22:54:21 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial772.csv: 持倉1=1767, 持倉0=875, 交易筆數=24
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1149.csv: 持倉1=2108, 持倉0=534, 交易筆數=36
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1098.csv: 持倉1=2127, 持倉0=515, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1294.csv: 持倉1=2125, 持倉0=517, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1149.csv: 持倉1=2108, 持倉0=534, 交易筆數=36
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1320.csv: 持倉1=2122, 持倉0=520, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1294.csv: 持倉1=2125, 持倉0=517, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1320.csv: 持倉1=2122, 持倉0=520, 交易筆數=28
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1358.csv: 持倉1=2072, 持倉0=570, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1393.csv: 持倉1=2134, 持倉0=508, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1358.csv: 持倉1=2072, 持倉0=570, 交易筆數=40
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1482.csv: 持倉1=2110, 持倉0=532, 交易筆數=34
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1393.csv: 持倉1=2134, 持倉0=508, 交易筆數=30
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1482.csv: 持倉1=2110, 持倉0=532, 交易筆數=34
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1500.csv: 持倉1=2115, 持倉0=527, 交易筆數=36
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1669.csv: 持倉1=2120, 持倉0=522, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1500.csv: 持倉1=2115, 持倉0=527, 交易筆數=36
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1919.csv: 持倉1=2130, 持倉0=512, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1669.csv: 持倉1=2120, 持倉0=522, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1984.csv: 持倉1=2020, 持倉0=622, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1919.csv: 持倉1=2130, 持倉0=512, 交易筆數=32
2025-08-22 22:54:22 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1993.csv: 持倉1=2017, 持倉0=625, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1984.csv: 持倉1=2020, 持倉0=622, 交易筆數=32
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial53.csv: 持倉1=1918, 持倉0=724, 交易筆數=26
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1993.csv: 持倉1=2017, 持倉0=625, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial616.csv: 持倉1=2157, 持倉0=485, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial53.csv: 持倉1=1918, 持倉0=724, 交易筆數=26
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial637.csv: 持倉1=2149, 持倉0=493, 交易筆數=30
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial616.csv: 持倉1=2157, 持倉0=485, 交易筆數=28
2025-08-22 22:54:23 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial701.csv: 持倉1=2156, 持倉0=486, 交易筆數=28
