2025-08-20 11:32:16 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2640, 首末=2014-10-23 00:00:00~2025-08-19 00:00:00
2025-08-20 11:32:16 INFO [SSS.Ensemble:767] [Ensemble] 價資料天數=2640, 首末=2014-10-23 00:00:00~2025-08-19 00:00:00
2025-08-20 11:32:16 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-20 11:32:16 INFO [SSS.Ensemble:778] [Ensemble] 找到 121 個 trades_from_results_*.csv 文件（120檔策略）
2025-08-20 11:32:16 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-20 11:32:16 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-20 11:32:16 WARNING [SSS.Ensemble:180] trades_from_results_manifest.csv: 缺少必要的 date 和 type/action 欄位
2025-08-20 11:32:16 WARNING [SSS.Ensemble:199] trades_from_results_manifest.csv: 無法解析，回傳全0持倉
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial1024.csv: 持倉1=1882, 持倉0=758, 交易筆數=40
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial389.csv: 持倉1=1848, 持倉0=792, 交易筆數=38
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial579.csv: 持倉1=1806, 持倉0=834, 交易筆數=40
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial579.csv: 持倉1=1806, 持倉0=834, 交易筆數=40
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial923.csv: 持倉1=1814, 持倉0=826, 交易筆數=44
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2412.TW_trial923.csv: 持倉1=1814, 持倉0=826, 交易筆數=44
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1060.csv: 持倉1=1848, 持倉0=792, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1060.csv: 持倉1=1848, 持倉0=792, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1097.csv: 持倉1=1775, 持倉0=865, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1097.csv: 持倉1=1775, 持倉0=865, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1246.csv: 持倉1=1840, 持倉0=800, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1246.csv: 持倉1=1840, 持倉0=800, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1303.csv: 持倉1=1823, 持倉0=817, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1303.csv: 持倉1=1823, 持倉0=817, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1376.csv: 持倉1=1821, 持倉0=819, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1376.csv: 持倉1=1821, 持倉0=819, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1565.csv: 持倉1=1849, 持倉0=791, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1565.csv: 持倉1=1849, 持倉0=791, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1615.csv: 持倉1=1842, 持倉0=798, 交易筆數=30
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1615.csv: 持倉1=1842, 持倉0=798, 交易筆數=30
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1703.csv: 持倉1=1838, 持倉0=802, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1703.csv: 持倉1=1838, 持倉0=802, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial183.csv: 持倉1=1752, 持倉0=888, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial183.csv: 持倉1=1752, 持倉0=888, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial197.csv: 持倉1=1835, 持倉0=805, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial197.csv: 持倉1=1835, 持倉0=805, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial198.csv: 持倉1=1872, 持倉0=768, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial198.csv: 持倉1=1872, 持倉0=768, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1982.csv: 持倉1=1779, 持倉0=861, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial1982.csv: 持倉1=1779, 持倉0=861, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial214.csv: 持倉1=1830, 持倉0=810, 交易筆數=24
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial214.csv: 持倉1=1830, 持倉0=810, 交易筆數=24
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial215.csv: 持倉1=1815, 持倉0=825, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial215.csv: 持倉1=1815, 持倉0=825, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial283.csv: 持倉1=1819, 持倉0=821, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial283.csv: 持倉1=1819, 持倉0=821, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial465.csv: 持倉1=1852, 持倉0=788, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial465.csv: 持倉1=1852, 持倉0=788, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial584.csv: 持倉1=1825, 持倉0=815, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial584.csv: 持倉1=1825, 持倉0=815, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial699.csv: 持倉1=1826, 持倉0=814, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial699.csv: 持倉1=1826, 持倉0=814, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial707.csv: 持倉1=1855, 持倉0=785, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial707.csv: 持倉1=1855, 持倉0=785, 交易筆數=26
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial772.csv: 持倉1=1767, 持倉0=873, 交易筆數=24
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_RMA_Factor_TWII___2414.TW_trial772.csv: 持倉1=1767, 持倉0=873, 交易筆數=24
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1098.csv: 持倉1=2127, 持倉0=513, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1098.csv: 持倉1=2127, 持倉0=513, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1149.csv: 持倉1=2108, 持倉0=532, 交易筆數=36
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1149.csv: 持倉1=2108, 持倉0=532, 交易筆數=36
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1294.csv: 持倉1=2125, 持倉0=515, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1294.csv: 持倉1=2125, 持倉0=515, 交易筆數=32
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1320.csv: 持倉1=2122, 持倉0=518, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1320.csv: 持倉1=2122, 持倉0=518, 交易筆數=28
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1358.csv: 持倉1=2072, 持倉0=568, 交易筆數=40
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1358.csv: 持倉1=2072, 持倉0=568, 交易筆數=40
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1393.csv: 持倉1=2134, 持倉0=506, 交易筆數=30
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1393.csv: 持倉1=2134, 持倉0=506, 交易筆數=30
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1482.csv: 持倉1=2110, 持倉0=530, 交易筆數=34
2025-08-20 11:32:17 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1482.csv: 持倉1=2110, 持倉0=530, 交易筆數=34
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1500.csv: 持倉1=2115, 持倉0=525, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1500.csv: 持倉1=2115, 持倉0=525, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1669.csv: 持倉1=2120, 持倉0=520, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1669.csv: 持倉1=2120, 持倉0=520, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1919.csv: 持倉1=2130, 持倉0=510, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1919.csv: 持倉1=2130, 持倉0=510, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1984.csv: 持倉1=2020, 持倉0=620, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1984.csv: 持倉1=2020, 持倉0=620, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1993.csv: 持倉1=2017, 持倉0=623, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial1993.csv: 持倉1=2017, 持倉0=623, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial53.csv: 持倉1=1918, 持倉0=722, 交易筆數=26
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial53.csv: 持倉1=1918, 持倉0=722, 交易筆數=26
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial616.csv: 持倉1=2157, 持倉0=483, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial616.csv: 持倉1=2157, 持倉0=483, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial637.csv: 持倉1=2149, 持倉0=491, 交易筆數=30
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial637.csv: 持倉1=2149, 持倉0=491, 交易筆數=30
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial701.csv: 持倉1=2156, 持倉0=484, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial701.csv: 持倉1=2156, 持倉0=484, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial766.csv: 持倉1=2113, 持倉0=527, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial766.csv: 持倉1=2113, 持倉0=527, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial774.csv: 持倉1=2122, 持倉0=518, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial774.csv: 持倉1=2122, 持倉0=518, 交易筆數=28
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial920.csv: 持倉1=2114, 持倉0=526, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial920.csv: 持倉1=2114, 持倉0=526, 交易筆數=32
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial988.csv: 持倉1=2113, 持倉0=527, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2412.TW_trial988.csv: 持倉1=2113, 持倉0=527, 交易筆數=36
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1138.csv: 持倉1=1828, 持倉0=812, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1138.csv: 持倉1=1828, 持倉0=812, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1287.csv: 持倉1=1822, 持倉0=818, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1287.csv: 持倉1=1822, 持倉0=818, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1364.csv: 持倉1=1803, 持倉0=837, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1364.csv: 持倉1=1803, 持倉0=837, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1404.csv: 持倉1=1866, 持倉0=774, 交易筆數=22
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1404.csv: 持倉1=1866, 持倉0=774, 交易筆數=22
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1478.csv: 持倉1=1812, 持倉0=828, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1478.csv: 持倉1=1812, 持倉0=828, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1680.csv: 持倉1=1852, 持倉0=788, 交易筆數=22
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1680.csv: 持倉1=1852, 持倉0=788, 交易筆數=22
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1712.csv: 持倉1=1804, 持倉0=836, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1712.csv: 持倉1=1804, 持倉0=836, 交易筆數=24
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1742.csv: 持倉1=1851, 持倉0=789, 交易筆數=22
2025-08-20 11:32:18 INFO [SSS.Ensemble:222] [Ensemble] trades_from_results_single_Factor_TWII___2414.TW_trial1742.csv: 持倉1=1851, 持倉0=789, 交易筆數=22
